img1_path,img2_path,label
images\Brooke_Gordon\Brooke_Gordon_0001.jpg,images\Lucia_Kenny_Anthony\Lucia_Kenny_Anthony_0001.jpg,0
images\Bruce_Arena\Bruce_Arena_0001.jpg,images\Robert_Wiener\Robert_Wiener_0001.jpg,0
images\Bruce_Springsteen\Bruce_Springsteen_0002.jpg,images\Shamai_Leibowitz\Shamai_Leibowitz_0001.jpg,0
images\Bruce_Van_De_Velde\Bruce_Van_De_Velde_0001.jpg,images\Greg_Owen\Greg_Owen_0001.jpg,0
images\Bruno_Junquiera\Bruno_Junquiera_0001.jpg,images\Edgar_Savisaar\Edgar_Savisaar_0001.jpg,0
images\Bryant_Young\Bryant_Young_0001.jpg,images\Lisa_Stone\Lisa_Stone_0001.jpg,0
images\Buck_Rodgers\Buck_Rodgers_0001.jpg,images\Paul_ONeill\Paul_ONeill_0009.jpg,0
images\Budd_Schulberg\Budd_Schulberg_0001.jpg,images\Michelle_Lecky\Michelle_Lecky_0001.jpg,0
images\Bulent_Ecevit\Bulent_Ecevit_0001.jpg,images\Lee_Yuan-tseh\Lee_Yuan-tseh_0001.jpg,0
images\Buzz_Hargrove\Buzz_Hargrove_0001.jpg,images\Jonathan_Schroeder\Jonathan_Schroeder_0001.jpg,0
images\Buzz_Hargrove\Buzz_Hargrove_0001.jpg,images\Keith_Olbermann\Keith_Olbermann_0001.jpg,0
images\Buzz_Hargrove\Buzz_Hargrove_0001.jpg,images\Tom_Crean\Tom_Crean_0005.jpg,0
images\Cabas\Cabas_0001.jpg,images\John_Dallager\John_Dallager_0001.jpg,0
images\Cabas\Cabas_0001.jpg,images\Nicole_Kidman\Nicole_Kidman_0007.jpg,0
images\Caio_Blat\Caio_Blat_0001.jpg,images\Paula_Radcliffe\Paula_Radcliffe_0003.jpg,0
images\Caio_Blat\Caio_Blat_0001.jpg,images\Teresa_Worbis\Teresa_Worbis_0001.jpg,0
images\Cameron_Diaz\Cameron_Diaz_0001.jpg,images\Daniela_Cicarelli\Daniela_Cicarelli_0001.jpg,0
images\Cameron_Diaz\Cameron_Diaz_0001.jpg,images\Kim_Dae-jung\Kim_Dae-jung_0003.jpg,0
images\Camryn_Manheim\Camryn_Manheim_0001.jpg,images\Simona_Hradil\Simona_Hradil_0001.jpg,0
images\Carla_Gay_Balingit\Carla_Gay_Balingit_0001.jpg,images\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0005.jpg,0
images\Carla_Myers\Carla_Myers_0002.jpg,images\John_Henry\John_Henry_0001.jpg,0
images\Carla_Sullivan\Carla_Sullivan_0001.jpg,images\Monique_Garbrecht-Enfeldt\Monique_Garbrecht-Enfeldt_0002.jpg,0
images\Carlos_Barra\Carlos_Barra_0001.jpg,images\Princess_Aiko\Princess_Aiko_0001.jpg,0
images\Carlos_Fasciolo\Carlos_Fasciolo_0001.jpg,images\David_Bowie\David_Bowie_0001.jpg,0
images\Carlos_Fasciolo\Carlos_Fasciolo_0001.jpg,images\Lisa_Gottsegen\Lisa_Gottsegen_0002.jpg,0
images\Carlos_Paternina\Carlos_Paternina_0001.jpg,images\Jeff_Feldman\Jeff_Feldman_0001.jpg,0
images\Carlos_Queiroz\Carlos_Queiroz_0001.jpg,images\Pa_Kou_Hang\Pa_Kou_Hang_0001.jpg,0
images\Carlos_Ruiz\Carlos_Ruiz_0001.jpg,images\Kelvin_Sampson\Kelvin_Sampson_0002.jpg,0
images\Carlos_Ruiz\Carlos_Ruiz_0001.jpg,images\Lincoln_Chafee\Lincoln_Chafee_0001.jpg,0
images\Carlos_Ruiz\Carlos_Ruiz_0001.jpg,images\Phil_Mickelson\Phil_Mickelson_0002.jpg,0
images\Carlos_Salinas\Carlos_Salinas_0001.jpg,images\Shaun_Rusling\Shaun_Rusling_0001.jpg,0
images\Carlos_Savedra\Carlos_Savedra_0001.jpg,images\Chris_Neil\Chris_Neil_0001.jpg,0
images\Carlos_Vives\Carlos_Vives_0001.jpg,images\Piers_Sellers\Piers_Sellers_0001.jpg,0
images\Carly_Fiorina\Carly_Fiorina_0002.jpg,images\Khalid_Qazi\Khalid_Qazi_0001.jpg,0
images\Carolina_Barco\Carolina_Barco_0001.jpg,images\Maha_Habib\Maha_Habib_0001.jpg,0
images\Carolina_Kluft\Carolina_Kluft_0001.jpg,images\William_Bratton\William_Bratton_0002.jpg,0
images\Carolina_Moraes\Carolina_Moraes_0002.jpg,images\Hushiar_Zebari\Hushiar_Zebari_0001.jpg,0
images\Cassandra_Heise\Cassandra_Heise_0001.jpg,images\Michael_Kors\Michael_Kors_0001.jpg,0
images\Cate_Blanchett\Cate_Blanchett_0003.jpg,images\Jeanette_Stauffer\Jeanette_Stauffer_0001.jpg,0
images\Cathryn_Crawford\Cathryn_Crawford_0001.jpg,images\Kathryn_Grayson\Kathryn_Grayson_0001.jpg,0
images\Catriona_Le_May_Doan\Catriona_Le_May_Doan_0001.jpg,images\Kieran_Culkin\Kieran_Culkin_0001.jpg,0
images\Catriona_Le_May_Doan\Catriona_Le_May_Doan_0001.jpg,images\Paul_Henderson\Paul_Henderson_0001.jpg,0
images\Cecilia_Bolocco\Cecilia_Bolocco_0001.jpg,images\Yann_Martel\Yann_Martel_0002.jpg,0
images\Cecilia_Bolocco\Cecilia_Bolocco_0002.jpg,images\Giulietta_Masina\Giulietta_Masina_0001.jpg,0
images\Cesar_Gaviria\Cesar_Gaviria_0004.jpg,images\Sasha_Alexander\Sasha_Alexander_0001.jpg,0
images\Chadha_Gurinder\Chadha_Gurinder_0001.jpg,images\George_Ryan\George_Ryan_0002.jpg,0
images\Chakib_Khelil\Chakib_Khelil_0001.jpg,images\Nathan_Doudney\Nathan_Doudney_0001.jpg,0
images\Chan_Choi\Chan_Choi_0001.jpg,images\Helmut_Panke\Helmut_Panke_0001.jpg,0
images\Chan_Choi\Chan_Choi_0001.jpg,images\Jayson_Williams\Jayson_Williams_0003.jpg,0
images\Charles_Bell\Charles_Bell_0001.jpg,images\James_Carville\James_Carville_0001.jpg,0
images\Charles_Chandler_IV\Charles_Chandler_IV_0001.jpg,images\Rainer_Geulen\Rainer_Geulen_0001.jpg,0
images\Charles_Lebois\Charles_Lebois_0001.jpg,images\Yingfan_Wang\Yingfan_Wang_0001.jpg,0
images\Charles_Lebois\Charles_Lebois_0001.jpg,images\Zeng_Qinghong\Zeng_Qinghong_0001.jpg,0
images\Charles_Mathews\Charles_Mathews_0001.jpg,images\Judy_Genshaft\Judy_Genshaft_0001.jpg,0
images\Charles_Moose\Charles_Moose_0009.jpg,images\Sheryl_Crow\Sheryl_Crow_0004.jpg,0
images\Charlotte_Casiraghi\Charlotte_Casiraghi_0001.jpg,images\Irina_Framtsova\Irina_Framtsova_0001.jpg,0
images\Charlotte_Casiraghi\Charlotte_Casiraghi_0001.jpg,images\Jan_Pronk\Jan_Pronk_0001.jpg,0
images\Charlotte_Casiraghi\Charlotte_Casiraghi_0001.jpg,images\Paddy_Long\Paddy_Long_0001.jpg,0
images\Chelsea_Clinton\Chelsea_Clinton_0001.jpg,images\Mohamed_Seineldin\Mohamed_Seineldin_0001.jpg,0
images\Chen_Kaige\Chen_Kaige_0001.jpg,images\Manfred_Reyes_Villa\Manfred_Reyes_Villa_0001.jpg,0
images\Chen_Tsai-chin\Chen_Tsai-chin_0001.jpg,images\Tim_Welsh\Tim_Welsh_0001.jpg,0
images\Cheryl_Hines\Cheryl_Hines_0001.jpg,images\Hal_Gehman\Hal_Gehman_0003.jpg,0
images\Cheryl_James\Cheryl_James_0001.jpg,images\Cristiano_da_Matta\Cristiano_da_Matta_0001.jpg,0
images\Cheryl_James\Cheryl_James_0001.jpg,images\Humberto_Coelho\Humberto_Coelho_0001.jpg,0
images\Chip_Ganassi\Chip_Ganassi_0001.jpg,images\Lenny_Kravitz\Lenny_Kravitz_0001.jpg,0
images\Chip_Knight\Chip_Knight_0001.jpg,images\Tracy_McGrady\Tracy_McGrady_0002.jpg,0
images\Chris_Columbus\Chris_Columbus_0001.jpg,images\Patricia_Garone\Patricia_Garone_0001.jpg,0
images\Chris_Cooper\Chris_Cooper_0001.jpg,images\Jason_Statham\Jason_Statham_0001.jpg,0
images\Chris_Cornell\Chris_Cornell_0001.jpg,images\Gary_Marshall\Gary_Marshall_0001.jpg,0
images\Chris_Crocker\Chris_Crocker_0001.jpg,images\Zafarullah_Khan_Jamali\Zafarullah_Khan_Jamali_0001.jpg,0
images\Chris_Moore\Chris_Moore_0001.jpg,images\Marsha_Sharp\Marsha_Sharp_0001.jpg,0
images\Chris_Neil\Chris_Neil_0001.jpg,images\Tom_Reilly\Tom_Reilly_0002.jpg,0
images\Christian_Bale\Christian_Bale_0001.jpg,images\Nancy_Greenlaw\Nancy_Greenlaw_0001.jpg,0
images\Christian_Lacroix\Christian_Lacroix_0001.jpg,images\Tom_OBrien\Tom_OBrien_0001.jpg,0
images\Christian_Lirette\Christian_Lirette_0001.jpg,images\Taku_Yamasaki\Taku_Yamasaki_0001.jpg,0
images\Christian_Malcolm\Christian_Malcolm_0001.jpg,images\Pat_Rochester\Pat_Rochester_0001.jpg,0
images\Christina_Aguilera\Christina_Aguilera_0004.jpg,images\Fred_Huff\Fred_Huff_0001.jpg,0
images\Christoph_Daum\Christoph_Daum_0001.jpg,images\Mitchell_Crooks\Mitchell_Crooks_0001.jpg,0
images\Christopher_Amolsch\Christopher_Amolsch_0001.jpg,images\Jen_Schefft\Jen_Schefft_0001.jpg,0
images\Christopher_Conyers\Christopher_Conyers_0001.jpg,images\Yu_Shyi-kun\Yu_Shyi-kun_0003.jpg,0
images\Christopher_Matero\Christopher_Matero_0001.jpg,images\Dita_Von_Tesse\Dita_Von_Tesse_0001.jpg,0
images\Chuck_Finley\Chuck_Finley_0001.jpg,images\John_Wright\John_Wright_0001.jpg,0
images\Chuck_Hagel\Chuck_Hagel_0001.jpg,images\Hu_Jintao\Hu_Jintao_0001.jpg,0
images\Chuck_Yeager\Chuck_Yeager_0002.jpg,images\Jacqueline_Obradors\Jacqueline_Obradors_0001.jpg,0
images\Chuck_Yeager\Chuck_Yeager_0002.jpg,images\Robert_Ehrlich\Robert_Ehrlich_0002.jpg,0
images\Chung_Mong-hun\Chung_Mong-hun_0001.jpg,images\Ronald_Perelman\Ronald_Perelman_0001.jpg,0
images\Cindy_Klassen\Cindy_Klassen_0001.jpg,images\Jayson_Williams\Jayson_Williams_0003.jpg,0
images\Cindy_Margolis\Cindy_Margolis_0001.jpg,images\Rachel_Wadsworth\Rachel_Wadsworth_0001.jpg,0
images\Cindy_Moll\Cindy_Moll_0001.jpg,images\Gregorio_Rosal\Gregorio_Rosal_0001.jpg,0
images\Cindy_Moll\Cindy_Moll_0001.jpg,images\Randy_Jackson\Randy_Jackson_0001.jpg,0
images\Cindy_Zagorski\Cindy_Zagorski_0001.jpg,images\Farouk_al-Sharaa\Farouk_al-Sharaa_0002.jpg,0
images\Ciro_Gomes\Ciro_Gomes_0004.jpg,images\Edgar_Savisaar\Edgar_Savisaar_0001.jpg,0
images\Ciro_Gomes\Ciro_Gomes_0004.jpg,images\JT_Snow\JT_Snow_0001.jpg,0
images\Clara_Harris\Clara_Harris_0001.jpg,images\Ekke_Hard_Forberg\Ekke_Hard_Forberg_0001.jpg,0
images\Claude_Jorda\Claude_Jorda_0001.jpg,images\Darko_Milicic\Darko_Milicic_0001.jpg,0
images\Claudia_Schiffer\Claudia_Schiffer_0003.jpg,images\Marco_Antonio_Barrera\Marco_Antonio_Barrera_0002.jpg,0
images\Claudine_Farrell\Claudine_Farrell_0001.jpg,images\Dave_McNally\Dave_McNally_0001.jpg,0
images\Clemente_de_la_Vega\Clemente_de_la_Vega_0001.jpg,images\Keith_Brown\Keith_Brown_0001.jpg,0
images\Cliff_Ellis\Cliff_Ellis_0001.jpg,images\Paul_Luvera\Paul_Luvera_0001.jpg,0
images\Clifford_Robinson\Clifford_Robinson_0001.jpg,images\Tom_Schnackenberg\Tom_Schnackenberg_0001.jpg,0
images\Clive_Lloyd\Clive_Lloyd_0001.jpg,images\Fujio_Cho\Fujio_Cho_0005.jpg,0
images\Clive_Woodward\Clive_Woodward_0001.jpg,images\Yasar_Yakis\Yasar_Yakis_0003.jpg,0
images\Cole_Chapman\Cole_Chapman_0001.jpg,images\Randy_Jackson\Randy_Jackson_0001.jpg,0
images\Colin_Cowie\Colin_Cowie_0001.jpg,images\Francisco_Urenda\Francisco_Urenda_0001.jpg,0
images\Colin_Farrell\Colin_Farrell_0007.jpg,images\Rudolph_Holton\Rudolph_Holton_0001.jpg,0
images\Colin_Jackson\Colin_Jackson_0002.jpg,images\Keiko_Sofia_Fujimori\Keiko_Sofia_Fujimori_0001.jpg,0
images\Colin_Phillips\Colin_Phillips_0001.jpg,images\Lenny_Kravitz\Lenny_Kravitz_0001.jpg,0
images\Colleen_Atwood\Colleen_Atwood_0001.jpg,images\Luis_Fonsi\Luis_Fonsi_0001.jpg,0
images\Colleen_Donovan\Colleen_Donovan_0001.jpg,images\Wen_Jiabao\Wen_Jiabao_0009.jpg,0
images\Columba_Bush\Columba_Bush_0001.jpg,images\Paul_Walker\Paul_Walker_0001.jpg,0
images\Conan_OBrien\Conan_OBrien_0002.jpg,images\Crispin_Glover\Crispin_Glover_0001.jpg,0
images\Coretta_Scott_King\Coretta_Scott_King_0001.jpg,images\Tom_Welch\Tom_Welch_0001.jpg,0
images\Costas_Simitis\Costas_Simitis_0001.jpg,images\Richard_Perle\Richard_Perle_0001.jpg,0
images\Courtney_Cox\Courtney_Cox_0001.jpg,images\Kathryn_Grayson\Kathryn_Grayson_0001.jpg,0
images\Courtney_Cox\Courtney_Cox_0001.jpg,images\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0009.jpg,0
images\Craig_Doblin\Craig_Doblin_0001.jpg,images\Monte_Kiffin\Monte_Kiffin_0001.jpg,0
images\Craig_OClair\Craig_OClair_0001.jpg,images\Eddie_Jordan\Eddie_Jordan_0001.jpg,0
images\Craig_Wilson\Craig_Wilson_0001.jpg,images\Warren_Granados\Warren_Granados_0001.jpg,0
images\Cristian_Barros\Cristian_Barros_0001.jpg,images\John_Lisowski\John_Lisowski_0001.jpg,0
images\Cristian_Barros\Cristian_Barros_0001.jpg,images\Miranda_Otto\Miranda_Otto_0001.jpg,0
images\Cristian_Barros\Cristian_Barros_0001.jpg,images\Paul_William_Hurley\Paul_William_Hurley_0001.jpg,0
images\Cristian_Barros\Cristian_Barros_0001.jpg,images\Saied_Hadi_al_Mudarissi\Saied_Hadi_al_Mudarissi_0001.jpg,0
images\Cristiano_da_Matta\Cristiano_da_Matta_0001.jpg,images\Jason_Priestley\Jason_Priestley_0001.jpg,0
images\Cuba_Gooding_Jr\Cuba_Gooding_Jr_0001.jpg,images\Lee_Byung-woong\Lee_Byung-woong_0001.jpg,0
images\Curtis_Rodriguez\Curtis_Rodriguez_0001.jpg,images\Gary_Sinise\Gary_Sinise_0001.jpg,0
images\Curtis_Rodriguez\Curtis_Rodriguez_0001.jpg,images\Phil_Cline\Phil_Cline_0001.jpg,0
images\DAngelo_Jimenez\DAngelo_Jimenez_0001.jpg,images\Wendy_Kennedy\Wendy_Kennedy_0001.jpg,0
images\Daja_Bedanova\Daja_Bedanova_0001.jpg,images\Dean_Barker\Dean_Barker_0001.jpg,0
images\Dale_Bosworth\Dale_Bosworth_0001.jpg,images\Tyrone_Medley\Tyrone_Medley_0001.jpg,0
images\Dale_Earnhardt\Dale_Earnhardt_0001.jpg,images\Demi_Moore\Demi_Moore_0001.jpg,0
images\Dale_Earnhardt\Dale_Earnhardt_0001.jpg,images\Roy_Halladay\Roy_Halladay_0001.jpg,0
images\Damon_van_Dam\Damon_van_Dam_0001.jpg,images\Maria_Shkolnikova\Maria_Shkolnikova_0001.jpg,0
images\Dan_Bartlett\Dan_Bartlett_0001.jpg,images\Tim_Robbins\Tim_Robbins_0002.jpg,0
images\Dan_Boyle\Dan_Boyle_0001.jpg,images\Pete_Gillen\Pete_Gillen_0001.jpg,0
images\Dan_Boyle\Dan_Boyle_0001.jpg,images\Zarai_Toledo\Zarai_Toledo_0002.jpg,0
images\Dan_Duquette\Dan_Duquette_0001.jpg,images\Juliette_Binoche\Juliette_Binoche_0001.jpg,0
images\Dan_Guerrero\Dan_Guerrero_0001.jpg,images\Walter_Mondale\Walter_Mondale_0005.jpg,0
images\Dan_LaCoutre\Dan_LaCoutre_0001.jpg,images\Hernan_Diaz\Hernan_Diaz_0001.jpg,0
images\Dan_LaCoutre\Dan_LaCoutre_0001.jpg,images\Michael_Jasny\Michael_Jasny_0001.jpg,0
images\Dan_Quayle\Dan_Quayle_0001.jpg,images\David_McKiernan\David_McKiernan_0001.jpg,0
images\Dan_Quayle\Dan_Quayle_0001.jpg,images\Edina_Batar\Edina_Batar_0001.jpg,0
images\Dana_Vollmer\Dana_Vollmer_0001.jpg,images\Frank_Griswold\Frank_Griswold_0002.jpg,0
images\Daniel_Bruehl\Daniel_Bruehl_0001.jpg,images\Geovani_Lapentti\Geovani_Lapentti_0001.jpg,0
images\Daniel_Day-Lewis\Daniel_Day-Lewis_0003.jpg,images\Jaromir_Jagr\Jaromir_Jagr_0001.jpg,0
images\Daniel_Rouse\Daniel_Rouse_0001.jpg,images\Talisa_Bratt\Talisa_Bratt_0001.jpg,0
images\Daniel_Rouse\Daniel_Rouse_0001.jpg,images\Tono_Suratman\Tono_Suratman_0001.jpg,0
images\Danny_Ainge\Danny_Ainge_0001.jpg,images\Sanjay_Gupta\Sanjay_Gupta_0001.jpg,0
images\Darla_Moore\Darla_Moore_0001.jpg,images\Hugh_Carey\Hugh_Carey_0001.jpg,0
images\Darrell_Issa\Darrell_Issa_0001.jpg,images\Martin_Torrijos\Martin_Torrijos_0001.jpg,0
images\Darren_Clarke\Darren_Clarke_0001.jpg,images\William_Swor\William_Swor_0001.jpg,0
images\Dave_Matthews\Dave_Matthews_0001.jpg,images\Derek_Lowe\Derek_Lowe_0001.jpg,0
images\Dave_Matthews\Dave_Matthews_0001.jpg,images\Ruben_Studdard\Ruben_Studdard_0001.jpg,0
images\Dave_Matthews\Dave_Matthews_0001.jpg,images\Suzanne_Torrance\Suzanne_Torrance_0001.jpg,0
images\Dave_McNally\Dave_McNally_0001.jpg,images\John_Daly_Jr\John_Daly_Jr_0001.jpg,0
images\Dave_Tucker\Dave_Tucker_0001.jpg,images\Scott_Peterson\Scott_Peterson_0002.jpg,0
images\Dave_Williams\Dave_Williams_0001.jpg,images\Dick_Posthumus\Dick_Posthumus_0001.jpg,0
images\Dave_Williams\Dave_Williams_0001.jpg,images\Lin_Yung_Hsi\Lin_Yung_Hsi_0001.jpg,0
images\Dave_Williams\Dave_Williams_0001.jpg,images\Robin_McLaurin_Williams\Robin_McLaurin_Williams_0002.jpg,0
images\David_Anderson\David_Anderson_0004.jpg,images\Stephanie_Moore\Stephanie_Moore_0001.jpg,0
images\David_Anderson\David_Anderson_0005.jpg,images\Sharess_Harrell\Sharess_Harrell_0001.jpg,0
images\David_Ballantyne\David_Ballantyne_0001.jpg,images\Job_Cohen\Job_Cohen_0001.jpg,0
images\David_Bowie\David_Bowie_0001.jpg,images\Gloria_Allred\Gloria_Allred_0001.jpg,0
images\David_Dewhurst\David_Dewhurst_0001.jpg,images\Leah_Remini\Leah_Remini_0001.jpg,0
images\David_Dodge\David_Dodge_0002.jpg,images\Jerry_Tarkanian\Jerry_Tarkanian_0001.jpg,0
images\David_Duke\David_Duke_0001.jpg,images\Micky_Arison\Micky_Arison_0001.jpg,0
images\David_Duke\David_Duke_0001.jpg,images\Yoon_Won-Sik\Yoon_Won-Sik_0001.jpg,0
images\David_Gest\David_Gest_0001.jpg,images\Hikmat_al-Azzawi\Hikmat_al-Azzawi_0001.jpg,0
images\David_Heymann\David_Heymann_0003.jpg,images\Richard_Sterner\Richard_Sterner_0001.jpg,0
images\David_Hilt\David_Hilt_0001.jpg,images\Emma_Thompson\Emma_Thompson_0002.jpg,0
images\David_Hilt\David_Hilt_0001.jpg,images\Shawn_Bradley\Shawn_Bradley_0001.jpg,0
images\David_Myers\David_Myers_0002.jpg,images\Kenny_Brack\Kenny_Brack_0001.jpg,0
images\David_Przybyszewski\David_Przybyszewski_0001.jpg,images\John_McCain\John_McCain_0006.jpg,0
images\David_Sibleyk\David_Sibleyk_0001.jpg,images\Mikhail_Khodorkovsky\Mikhail_Khodorkovsky_0001.jpg,0
images\David_Siegel\David_Siegel_0001.jpg,images\Timothy_Rigas\Timothy_Rigas_0001.jpg,0
images\David_Spade\David_Spade_0001.jpg,images\Evander_Holyfield\Evander_Holyfield_0001.jpg,0
images\David_Suazo\David_Suazo_0001.jpg,images\Liliana_Cavani\Liliana_Cavani_0001.jpg,0
images\David_Suazo\David_Suazo_0001.jpg,images\Mesut_Yilmaz\Mesut_Yilmaz_0001.jpg,0
images\David_Wells\David_Wells_0007.jpg,images\Stefaan_Declerk\Stefaan_Declerk_0001.jpg,0
images\Dean_Barkley\Dean_Barkley_0004.jpg,images\Mohamed_Benaissa\Mohamed_Benaissa_0002.jpg,0
images\Deb_Santos\Deb_Santos_0001.jpg,images\Rodney_Rempt\Rodney_Rempt_0001.jpg,0
images\Debbie_Reynolds\Debbie_Reynolds_0003.jpg,images\Kristin_Scott_Thomas\Kristin_Scott_Thomas_0001.jpg,0
images\Debra_Yang\Debra_Yang_0001.jpg,images\Morgan_Fairchild\Morgan_Fairchild_0001.jpg,0
images\Demetrius_Ferraciu\Demetrius_Ferraciu_0002.jpg,images\Mario_Austin\Mario_Austin_0001.jpg,0
images\Denis_Fassou-Nguesso\Denis_Fassou-Nguesso_0001.jpg,images\Luiz_Felipe_Scolari\Luiz_Felipe_Scolari_0002.jpg,0
images\Denis_Fassou-Nguesso\Denis_Fassou-Nguesso_0001.jpg,images\Tim_Floyd\Tim_Floyd_0002.jpg,0
images\Deniz_Baykal\Deniz_Baykal_0001.jpg,images\Martin_Hoellwarth\Martin_Hoellwarth_0001.jpg,0
images\Dennis_Erickson\Dennis_Erickson_0002.jpg,images\Tom_Craddick\Tom_Craddick_0001.jpg,0
images\Dennis_Kucinich\Dennis_Kucinich_0006.jpg,images\Terry_Hoeppner\Terry_Hoeppner_0001.jpg,0
images\Dennis_Oswald\Dennis_Oswald_0001.jpg,images\Shamai_Leibowitz\Shamai_Leibowitz_0001.jpg,0
images\Dereck_Whittenburg\Dereck_Whittenburg_0001.jpg,images\Miranda_Otto\Miranda_Otto_0001.jpg,0
images\Derek_Bond\Derek_Bond_0001.jpg,images\Stacy_Dragila\Stacy_Dragila_0002.jpg,0
images\Derrick_Rodgers\Derrick_Rodgers_0001.jpg,images\Evo_Morales\Evo_Morales_0001.jpg,0
images\Derrick_Rodgers\Derrick_Rodgers_0001.jpg,images\Young_Kim\Young_Kim_0001.jpg,0
images\Diana_Krall\Diana_Krall_0001.jpg,images\Mark_Salter\Mark_Salter_0001.jpg,0
images\Diana_Krall\Diana_Krall_0003.jpg,images\Thomas_Wyman\Thomas_Wyman_0002.jpg,0
images\Diana_Munz\Diana_Munz_0003.jpg,images\Geno_Auriemma\Geno_Auriemma_0001.jpg,0
images\Diana_Silvius\Diana_Silvius_0001.jpg,images\Robert_Pollack\Robert_Pollack_0001.jpg,0
images\Diana_Taurasi\Diana_Taurasi_0002.jpg,images\Steven_Seagal\Steven_Seagal_0002.jpg,0
images\Dianne_Feinstein\Dianne_Feinstein_0001.jpg,images\Dolly_Parton\Dolly_Parton_0001.jpg,0
images\Dick_Bennett\Dick_Bennett_0001.jpg,images\Mary-Kate_Olsen\Mary-Kate_Olsen_0003.jpg,0
images\Dick_Bennett\Dick_Bennett_0001.jpg,images\Mike_Farrar\Mike_Farrar_0001.jpg,0
images\Dick_Smothers\Dick_Smothers_0001.jpg,images\John_Cornyn\John_Cornyn_0001.jpg,0
images\Dick_Smothers\Dick_Smothers_0001.jpg,images\Lesley_Flood\Lesley_Flood_0001.jpg,0
images\Didier_Defago\Didier_Defago_0001.jpg,images\Rani_Mukherjee\Rani_Mukherjee_0001.jpg,0
images\Diego_Armando_Maradona\Diego_Armando_Maradona_0001.jpg,images\Lee_Chang-dong\Lee_Chang-dong_0001.jpg,0
images\Dimitar_Berbatov\Dimitar_Berbatov_0001.jpg,images\Naomi_Bronstein\Naomi_Bronstein_0001.jpg,0
images\Dinah_Turner\Dinah_Turner_0001.jpg,images\Gerald_Ford\Gerald_Ford_0001.jpg,0
images\Dinah_Turner\Dinah_Turner_0001.jpg,images\Mary_Catherine_Correll\Mary_Catherine_Correll_0001.jpg,0
images\Dita_Von_Tesse\Dita_Von_Tesse_0001.jpg,images\Olesya_Bonabarenko\Olesya_Bonabarenko_0002.jpg,0
images\Djabir_Said-Guerni\Djabir_Said-Guerni_0001.jpg,images\Marty_Mornhinweg\Marty_Mornhinweg_0003.jpg,0
images\Doc_Rivers\Doc_Rivers_0001.jpg,images\Malcolm_Glazer\Malcolm_Glazer_0001.jpg,0
images\Dolly_Parton\Dolly_Parton_0001.jpg,images\Miguel_Juarez_Perez\Miguel_Juarez_Perez_0001.jpg,0
images\Don_Hewitt\Don_Hewitt_0001.jpg,images\Mike_Webster\Mike_Webster_0001.jpg,0
images\Donald_Hays\Donald_Hays_0001.jpg,images\Jennifer_Gratz\Jennifer_Gratz_0001.jpg,0
images\Donald_Hays\Donald_Hays_0001.jpg,images\Marcio_de_Souza\Marcio_de_Souza_0001.jpg,0
images\Donald_Hays\Donald_Hays_0001.jpg,images\Roger_Moore\Roger_Moore_0003.jpg,0
images\Donna_Ralston\Donna_Ralston_0001.jpg,images\Lee_Nam-shin\Lee_Nam-shin_0001.jpg,0
images\Donnie_Brennan\Donnie_Brennan_0001.jpg,images\Javier_Solana\Javier_Solana_0009.jpg,0
images\Donnie_Brennan\Donnie_Brennan_0001.jpg,images\Lesley_McCulloch\Lesley_McCulloch_0003.jpg,0
images\Donny_Osmond\Donny_Osmond_0001.jpg,images\Emilio_Azcarraga_Jean\Emilio_Azcarraga_Jean_0001.jpg,0
images\Donny_Osmond\Donny_Osmond_0001.jpg,images\Heather_Locklear\Heather_Locklear_0001.jpg,0
images\Doris_Roberts\Doris_Roberts_0002.jpg,images\Tommy_Lewis\Tommy_Lewis_0001.jpg,0
images\Dorothy_Lamour\Dorothy_Lamour_0001.jpg,images\Omar_Sharif\Omar_Sharif_0004.jpg,0
images\Doug_Christie\Doug_Christie_0001.jpg,images\Richard_Jefferson\Richard_Jefferson_0001.jpg,0
images\Doug_Wilson\Doug_Wilson_0001.jpg,images\Lee_Chang-dong\Lee_Chang-dong_0001.jpg,0
images\Drew_Bledsoe\Drew_Bledsoe_0001.jpg,images\Jackie_Sherrill\Jackie_Sherrill_0001.jpg,0
images\Duncan_Fletcher\Duncan_Fletcher_0001.jpg,images\Nikki_McKibbin\Nikki_McKibbin_0001.jpg,0
images\Dustin_Brown\Dustin_Brown_0001.jpg,images\Wu_Yi\Wu_Yi_0002.jpg,0
images\Dyab_Abou_Jahjah\Dyab_Abou_Jahjah_0001.jpg,images\Tim_Curley\Tim_Curley_0001.jpg,0
images\Earl_Campbell\Earl_Campbell_0001.jpg,images\Marco_Antonio_Barrera\Marco_Antonio_Barrera_0003.jpg,0
images\Ed_Book\Ed_Book_0001.jpg,images\Mike_Alden\Mike_Alden_0001.jpg,0
images\Ed_Rendell\Ed_Rendell_0001.jpg,images\Larenz_Tate\Larenz_Tate_0001.jpg,0
images\Ed_Smart\Ed_Smart_0003.jpg,images\William_Shatner\William_Shatner_0001.jpg,0
images\Ed_Smart\Ed_Smart_0003.jpg,images\Zaini_Abdullah\Zaini_Abdullah_0001.jpg,0
images\Eddie_Compass\Eddie_Compass_0001.jpg,images\Jean_Brumley\Jean_Brumley_0001.jpg,0
